Crop,Rainfall,Temperature,Nitrogen,Phosphorus,Potassium,pH,Yield
Green Gram,418.98187060004983,20.674015721615255,44.06651145780353,30.797119595542103,34.33966964498538,6.497600990361305,2.2282695353249364
Sunflower,365.24477280959127,28.037126857671424,76.75123149228824,55.32852259312952,39.70766433914511,6.032869344365358,2.9665229377280236
Sugarcane,1141.6526643512136,21.663808879980543,152.62948785772136,68.24449262043787,53.62658030300989,7.056807014442122,99.72837316793004
Cowpea,450.51608509034315,23.621181844705628,25.4580667542996,36.300155440673834,48.4608059607897,7.187763787499808,2.9213242007374767
Peanut,458.64169662521283,27.900560897308594,62.479092387426014,56.68800650436697,48.411269587351036,6.535238320640145,3.163829173686917
Cotton,622.7461409931545,24.60234843946937,101.30990637593743,35.09393458894142,59.153238237439965,7.871970260553219,3.397396319699806
Chickpea,825.3784827675042,29.249964710937494,42.69931019317589,37.283270240541896,29.546507355802852,7.213210388655197,2.222762304855812
Peanut,582.7751230601602,31.113629109759557,45.625734725942735,52.36029984305947,37.13987775448191,7.473569482410535,1.9197185418789604
Sugarcane,1963.0796245390625,32.32492708142465,167.00245711140536,86.46429735669997,66.78747327872736,6.017093430443247,72.58105706402995
Mustard,333.8973900321169,21.593211181598008,44.32138404858517,30.038434724840698,41.578112938602295,7.098876741748153,3.922754562764213
Sugarcane,1414.0191636464147,33.22655987501658,135.12311692984696,68.76737851702741,91.44034887831256,7.183094991714329,94.68332945598792
Sunflower,643.5802021085572,20.277191164478836,42.948375582454965,55.372874520736815,38.847258393483905,6.4780753619349865,3.8791553285853015
Wheat,536.723280459956,23.31896901601455,66.43617979645285,22.250072631324734,48.25502430605683,7.46706228434784,3.3448764606198393
Cowpea,846.6130863232046,28.454055759101497,37.25293336583443,56.145407010614036,38.21952876964657,6.651300577339945,1.107111485321191
Soybean,502.7752383589686,22.279811091060626,47.88786815229429,58.881524183027025,41.8992201701087,6.397897154024965,1.5630461468905306
Sorghum,338.3663685608966,25.89353321922233,61.98650534148648,29.818965517519405,21.090097034101028,5.509538930423669,1.71907089826743
Cotton,963.4141582069074,29.003232920206532,71.98048804565678,31.02942770926743,36.83328766768892,6.229528665115269,1.6638721894259847
Cotton,580.8562466192795,31.77314859600373,88.25666717697537,65.79509933621884,40.60017588470485,7.104665956350528,2.2750542340409936
Soybean,842.7463463747695,24.432819979183343,37.83101083177833,40.53183866731537,33.951738684639515,6.339363420424,1.5371239865458992
Rice,1151.1306744235392,29.571767608372475,83.86810484102585,50.044235216928584,54.245404722120384,6.1209799793068935,5.769370658466066
Sorghum,521.4407624631635,32.611957496453755,72.73620859461494,28.37264149868901,30.710288239578595,7.667235034263905,2.6870609703048
Sugarcane,1235.642019482421,24.482781635108037,139.4804365208575,92.69699108388488,51.73642467785681,6.856829902907331,91.00904381295308
Cowpea,738.7674427880152,27.443277372191638,24.81127499021733,60.287550225567735,25.186369184194835,7.4765519853737,2.944329756675514
Sunflower,396.36304202000053,18.597462608868245,43.13474088557956,50.49376408056764,36.057578399167035,7.23384604931503,1.8696956268345586
Cowpea,528.9431799938883,30.92965382877913,56.56695747594347,32.680478121944496,31.64297459044252,6.596032491535554,1.652253610739472
Pearl Millet,431.8908621397243,33.923104840182226,30.494551893040725,34.008242431738665,31.7515217546466,7.345056982776384,1.4587933380396478
Maize,559.2798965173779,25.055209599376656,97.91886939288365,57.88774947454884,57.37248583657457,6.625367518954645,3.302971328476346
Pearl Millet,553.6163437178113,33.44176520012542,65.11574250784219,25.282732603407425,33.095753414270995,6.716069719395685,2.288007216797553
Maize,610.1656568139015,19.726232047520085,90.43276320428134,49.27814386084822,26.35738863686283,7.279148427828515,3.994482227202812
Sorghum,319.7163902096445,27.128272867296076,50.74337419779043,27.44881391826762,26.757321628538655,7.484130149764101,2.2773732446198656
Cotton,844.1334493515219,30.442742670124623,65.89304341636448,64.75600100396795,35.37542083873762,7.935548561508276,2.3862212266628577
Cotton,724.607820723906,30.931991199043324,96.29874794731504,33.57147401211729,47.66866392236665,7.783582013546851,2.3143407216808916
Green Gram,779.7466476131283,30.406267646602707,52.84069569593841,50.61078810438227,24.769173279170012,6.466684639933363,2.013590550473111
Maize,812.2065718510607,24.29143460506194,88.43361498003756,31.080807460447552,55.63131946438959,5.901453552201042,3.172882547590664
Rice,1456.4486671280806,31.344248554728928,108.18535780880146,38.21932495423077,54.705188750673486,6.257689562405746,5.406229427227532
Wheat,672.469744177351,13.629071418844173,79.55146956266272,33.38310297822588,48.81561134840863,6.711873433592322,3.878334301519392
Soybean,481.7568072589254,30.733903043746345,49.95844537939733,57.55402150463817,28.55208129304286,6.579848506111477,1.325814811197241
Cowpea,789.9150675718397,22.571823047737286,28.854043080621924,39.004481636791006,26.201929584685768,6.9773809992839455,2.0265624675162486
Cotton,1046.2125649824502,31.51359092617777,60.533879164202745,66.46061752209488,55.894862167000966,7.002854876236334,1.5169274542297426
Pearl Millet,462.92035901382525,34.25906458475423,58.50961952418817,34.18736392896478,25.507571164340792,7.686448925207751,3.1586481981130774
Green Gram,525.999354638938,25.60037618596659,47.087846255492536,62.972432858826544,31.914576199163605,6.1534681544529,2.0230274349366035
Peanut,783.242727232292,29.751297870570546,62.45828469018403,47.81317627632248,38.480306334452905,7.026619703785753,2.704346047040765
Soybean,894.1804829108835,27.68713694737587,54.459664010073226,40.44587631705987,41.33281326715375,7.338560696521399,1.5975822238379729
Maize,706.9174342318606,20.883624932141934,62.83873371982195,55.006037600954855,53.35101411492501,6.30819685251311,3.958757214563096
Maize,788.5132790370442,25.8648068455493,109.8734549789148,34.07991954491961,39.649799012846955,6.276549842010917,3.105957014479273
Mustard,797.3768650443942,29.42420581474015,53.72668198542293,51.401078676215526,50.58954332798014,6.957470384816419,2.689338004338117
Peanut,479.2485658351885,22.202727599709252,46.79946656246146,49.7284405402455,46.7474413322961,6.44067607929114,2.6769521819044675
Mustard,429.32592528010395,29.316814167994583,70.5167287327721,35.49205071037785,50.391371078697844,6.503448694807679,1.723249555048598
Soybean,511.6639626928043,30.457186785973782,36.81890272739244,65.47374198774014,31.150472892945835,6.878356042810355,1.9275212563755197
Wheat,588.2146270682721,22.995900545388096,83.34298478970322,48.32902952000231,22.136472122122274,7.334139092205582,3.7511934362317607
Cotton,976.488435023788,27.94757756944996,84.78643524083284,64.83396585412018,36.0311380438105,7.980869632219832,2.1853397698580004
Cowpea,846.4225616552715,31.83979107060177,25.72896609198554,64.49575773348465,25.410703073205315,6.121217200393761,1.6652588938330526
Maize,625.3656287029355,18.696163058702364,82.60266142842467,32.32838289172772,52.07397949621976,6.652557831473406,3.47530535212704
Sunflower,681.7845835527496,19.232578812626624,64.57918954900248,49.00462622107783,42.10180441193852,7.44799176019505,2.458291050133652
Rice,1533.7826028422583,29.84527256328472,118.00274461927327,56.76019176592226,52.70543213931367,6.296550678356477,3.553748376892838
Rice,1626.6869286716226,25.990584983007054,107.74098988681588,40.33049322189963,33.86792401284908,6.07532571446154,5.266012064504215
Maize,526.1148089881058,18.54862022085806,107.42316875265084,40.95742091889766,43.210094428605935,6.5482352873360385,4.300995690106765
Peanut,797.7362049139642,22.79825974960584,76.05535104578098,40.777526590998974,35.65278101672608,7.422126530560414,3.7955135221035836
Chickpea,409.5623665616597,22.691856359884333,59.39518097973042,38.44760916652579,20.657398161968477,6.756950331877746,1.2463239635019219
Mustard,625.2701900606123,18.523087987696332,75.06176550397905,37.673675217758785,46.04200302581521,6.072880442372606,3.986700584142662
Peanut,354.0567251055226,29.705680133971455,41.92940225891761,33.47369479017903,43.3294286683769,6.185392594493356,2.131845732673934
Mustard,376.56354906221816,27.732688409092727,65.21245360651747,39.03349364270377,49.84993728272166,6.993724448833345,2.174942873842973
Cowpea,750.3631731017065,25.025909021257107,55.944877000127505,50.46339145862049,38.53093865165142,6.424060152255139,2.5695201323369696
Green Gram,499.3233308531411,22.3969926337563,30.519756624549274,50.92584430370323,26.050195699465682,7.055155125369387,1.590702402001226
Rice,1548.1387637284004,31.282853019696116,107.52815661821495,44.41991828321001,37.03515797914669,5.519124101902914,3.7670085185813913
Wheat,734.0928661052965,20.0353289575246,65.96577970667065,22.702480207277734,35.35116040893976,7.085345425347718,2.7532261964823936
Pearl Millet,475.5178770490445,27.937766051684743,69.09163811684316,25.282500455420816,21.001603916258947,7.4395352417536476,3.210523033072966
Cotton,703.3970240663756,32.02394154035671,78.76242641776585,59.541607831687045,33.799938813223214,7.395510012103095,1.5917781741868304
Cotton,596.8761098708846,29.707979392690092,79.71964956411453,65.78110469511583,68.20356625968427,6.1707734964504,2.9661358906768456
Soybean,807.4821447682482,22.194433043643713,36.03110057123011,68.49239720599016,28.154992722505703,6.578573234638972,2.701343156073168
Sunflower,510.86991074996615,30.405734413539868,46.67114916832941,33.975347287096795,51.79233336269402,7.472353755784783,3.6108746185786167
Wheat,566.4110866523586,18.86125454485508,92.09059136180383,40.351794087476165,25.437816816119064,6.569626168673832,3.3964972870677412
Rice,1862.5757745240935,31.039601972015888,109.09114538831847,56.75288404464468,44.49238969096496,6.2321841654882295,6.1627817841906305
Green Gram,422.986162689835,23.13935440674188,32.569517794954834,58.18272705922492,40.33786763060493,7.1512930774348655,2.153298016246759
Cowpea,511.9924596618695,31.469137162254246,54.9257425481977,50.76398716065382,40.647249303887826,6.927358524075621,1.8656958142178246
Mustard,424.2884974253538,22.84049282440505,67.05182273429764,41.546298522201425,55.17099063689362,6.837516355053282,3.969479061903693
Rice,1011.6448673859142,31.47497136336132,100.22270287538933,44.078668099314974,44.87504792274884,5.748105809929206,5.754290003142833
Soybean,520.4459083486156,31.641740585400804,22.01402858106176,38.908260926751964,39.29951944469755,6.604915490192584,1.4699999999825744
Green Gram,622.0944382297296,26.876419167050592,23.520794468101624,49.93824584694747,29.48184582264129,7.471006108418554,2.4904779293145687
Rice,1102.6433214801525,27.298708381404396,102.28524045619332,30.005091464350095,32.726866407345966,6.406304914092696,5.357198461239147
Pearl Millet,561.5388145887719,29.31032343722184,56.183839342437494,29.124158464425076,26.817084008953344,7.475932971856189,3.078153979127941
Cotton,818.121987822509,28.40226267659102,97.18547818062505,48.92534724374356,56.286688257245586,7.289783750707889,1.7280467167114766
Sunflower,629.455126903009,18.0307572691068,54.20555914338942,49.00983541408934,53.99738146930565,6.821535872541201,2.434725901151002
Wheat,418.31124394201373,12.462330515580863,65.61796749288996,41.50568337943648,41.64677286353948,6.160442258279279,4.027129415346709
Sorghum,348.2983229464777,32.78291557649857,48.62358017475784,36.49108287415213,23.811575281141387,6.34483387149434,3.392873354525684
Rice,1926.6265305373108,30.69972989989172,103.55244431591606,53.16435520911686,43.51513790876892,6.487685042500304,6.368570964877253
Maize,885.5419024790187,18.052051532003077,96.81069651565389,44.36292151164852,40.14836329488876,6.670241422696888,5.773112621344616
Sunflower,760.5811570219005,20.480834139030037,63.142175428167064,51.914839852283336,33.85145346154734,6.581108368830999,3.001365054513528
Sugarcane,1321.843761981354,33.220858505144264,141.86647458337302,80.44968467798465,84.62577676861534,6.372358183640196,83.87219978731582
Soybean,885.2458249560502,25.434148472976403,25.33487324064374,46.50981891230477,41.00042854691375,7.122640298816874,1.5978262699108485
Mustard,573.9029856797588,22.39475113128305,69.47274593577148,46.60744688643141,36.52027671058977,6.314569044383253,3.285961339074736
Peanut,472.6467904492905,27.413231982718436,79.25341984939469,49.50259163420934,58.749793584155896,6.755840158564874,3.235779934318316
Soybean,755.1763635702627,29.1293002979968,42.49120845805702,53.312250843834335,48.28020952652929,7.065185447232551,2.348486971078347
Sugarcane,1841.3893024169117,24.288919703380454,184.73010914205489,90.4152389663348,76.13649931046012,6.0379082118817085,68.71960269796773
Peanut,328.30238714777835,21.73769577222012,71.42128770379287,59.505971808720126,50.50170985994362,6.219642585211044,1.6550820598489575
Sunflower,447.570282980803,28.55031527263231,41.292255329693084,54.42078652663406,33.0744001901393,7.302053060481615,3.348731200432125
Cotton,657.0151703036495,29.706791664801973,83.33319972646034,50.43689214715575,61.87334591115169,7.240321242951577,2.885872150428497
Rice,1926.4848111687795,27.100437189135924,118.26807880047306,59.274681661683786,39.37961942683903,6.328186896299595,3.5388957130239147
Pearl Millet,321.0805279552683,33.29504949712771,64.41778953972998,28.861277078089635,24.510969953460453,6.901365482165569,2.8319545424696386
Soybean,777.5538526042749,26.559381640414895,44.13547909154566,61.045869804893286,48.928694693780926,6.441266582706738,1.3548517969765264
Peanut,337.2344970217964,31.474653485664216,69.40317944104876,33.580614338188965,31.219026989156262,6.418668369463815,2.160598988273489
Maize,733.5944230735724,21.060193777589063,76.52813943711345,49.83912537107099,30.41819942294002,5.807406767139259,3.96789008968056
Rice,1773.6609498588878,29.002933300471824,113.72559924778051,39.03464454946315,53.697245472522894,6.32524026957995,3.718642386437165
Mustard,458.92950268609474,21.079468215985806,47.35476390141436,32.04529407313278,45.15421051368948,6.623896865655633,2.8425898813347716
Wheat,539.7611803448142,23.25095108300676,86.53337905761109,29.93199609833907,28.807230715106115,7.4254624145402275,4.045701502459103
Green Gram,898.3155413021693,29.88426081110243,59.24532790461186,30.352147851801497,40.0681540398316,6.668500869427039,2.8089929169753844
Cowpea,859.3036495936352,22.925925966402602,21.595089937016773,65.4264063599518,31.441178228542004,7.194309878479552,1.2267480550091852
Pearl Millet,439.08305952989656,25.67677692563217,66.45343706514473,36.442181284799325,27.499160843239583,7.4084502125248815,2.224780864414951
Rice,1296.4339695742847,29.21222556784823,92.81251028594217,32.47036344145503,32.87869293258968,6.957443154859649,5.819955554708276
Black Gram,403.6652931084226,20.785661865244638,46.81340504572226,60.94329065477106,45.94852567137893,6.636314177911711,1.2078536183473403
Black Gram,814.3743354929345,30.543646780510894,49.655001394512276,47.409510507154806,44.50263044381539,6.108180739882113,2.372087078597465
Rice,1459.2252352600417,26.653723003738303,83.50083591736794,31.62804212674323,53.82644360927671,6.337126307976716,5.2248868827883745
Sorghum,664.3946297724484,26.114491677436895,58.04502654976167,28.08896041408554,26.328084918393337,6.473754668110958,1.7957644040665472
Rice,1641.4227464816397,28.946794871284816,110.2384238678071,47.568240399401674,51.02646094149006,5.6088841671984655,6.284143250499001
Wheat,515.934639534032,20.28817988574699,84.26263364747322,28.445523328767916,47.80072639234576,6.572120361720546,4.555305925397634
Rice,1473.9876773679514,28.267742110482796,85.45525841318187,41.72977696286971,53.92453838500397,6.318586702961234,6.380402795241304
Maize,619.2226012864382,28.643737427666984,108.26826967113357,55.34986403231591,47.67792130306041,7.41478329821624,3.0334506233079175
Cotton,888.5488219481833,21.848527384002484,60.301790344440306,53.86619549813321,51.48608194217844,7.86744847307218,2.1093823046990168
Mustard,670.715241519907,28.163122853740475,48.469477716879396,57.168840910330005,55.543765540246525,6.213682675670322,1.9599818069634578
Cowpea,817.374183434031,22.331914584155903,27.254319390946,61.98640214422126,45.56753383302427,7.2770815836382114,2.8647397308062974
Black Gram,630.6326018447969,26.595975316150003,31.626106700803412,32.69451029619206,22.94607204141116,7.0883838860012105,1.974380820267497
Soybean,578.5691795059113,28.055546789360612,29.38131394983681,41.405485755060845,22.09426654132871,6.290247853671602,1.9717224605477746
Soybean,708.1712151297265,23.66810587288065,43.36679731380789,52.62208031620439,30.934803070358875,6.474499739244494,1.8566147859191822
Rice,1313.214780734294,30.285280896516184,108.48796508902794,49.22515633019597,38.30039505066947,6.039228999625584,5.538740539542722
Soybean,838.9429147539809,25.554180512907323,34.34966408454387,42.21887185781341,36.55015478480591,6.263655241342838,2.2132553321417223
Cotton,696.4311577461626,32.396655098349044,113.47782233593674,37.857277173767876,59.3417846817779,7.066547212683826,2.9548507344037285
Sugarcane,1018.6302948712354,27.607674669283607,103.11942310083091,79.09452452469647,70.2567233775557,6.885054467761077,114.378214643891
Black Gram,530.3081607202787,30.72783121455266,41.58708467248199,56.15632557129778,24.45898950826048,6.588747518770099,2.7828750874421724
Cowpea,766.6134136064504,23.491989922572486,38.58804568681811,50.416479733751416,31.903554729491223,6.753250904499646,2.3253569787573936
Cotton,1174.8001878304633,34.72779798664554,101.0496994104282,60.28824285094043,35.614827706283464,5.898056044786148,2.6327145091997357
Cowpea,729.7066534764883,31.612826718050158,49.436792353392974,49.34013662909724,30.76386616537418,6.328228675888543,1.9752842967472957
Wheat,505.7428460402345,13.510280032769789,86.74342400037469,35.536556893823914,43.74381371466473,6.582139664921994,4.7947548600778624
Sugarcane,1046.4374575011782,34.70884673094653,132.40711100639777,85.18681264238111,76.06864520667753,7.244470733480475,110.0923359730436
Pearl Millet,452.52100222202034,29.41208197370207,45.06638278176645,27.57037034113657,31.75357649525054,7.6946798526228015,1.3790261833989967
Pearl Millet,381.7150733652408,33.79415154380865,50.654871286702814,27.057960155194515,37.354388437424944,6.460584688022527,2.3088532063401894
Cowpea,403.2988432863242,30.584410918262748,37.595948030235114,39.199630641069476,35.43623819428913,6.421214262524811,1.3004808155731211
Maize,644.8891776860364,26.607632501449146,65.91651114117714,33.06212164097636,53.3910420280536,6.940511317749898,4.444549948168458
Green Gram,639.5105816822646,27.08949078571018,45.8903693656221,46.435968286528,27.310109222638083,6.191827672423644,2.184695320742266
Maize,751.816169955262,18.470290382873802,88.61346496152322,26.956920145615545,34.0390876105848,5.860075079152594,5.874715009453661
Cowpea,884.6218435600574,27.651472480769755,55.14035931812146,59.11897261790784,44.63909930366008,7.420880802934041,1.43318683578377
Cowpea,896.3879118539894,30.407628787905132,26.82267135958785,63.21454298817123,38.025161432336006,7.191924105390677,2.6409063602609946
Maize,749.2846955646537,24.12965890149957,68.38608507967993,48.99569073314588,57.28231806957316,6.693066724994718,3.206528691123734
Chickpea,592.7309413709238,21.302841366818186,28.093941963527005,64.38366768042422,35.13078578212138,6.629692519007409,1.299122387252912
Wheat,470.96887372693175,23.524123275438118,83.99255187482731,46.33257913228904,35.94289850518015,7.128574726553817,2.732974914503115
Peanut,365.1644203885822,26.448645111545947,73.10087114608294,56.90906858542595,53.2461126920341,6.9738476026598,2.8051105741538853
Soybean,837.4121503660019,28.37171368567495,37.15825057908482,67.53686511585121,34.46370343630513,7.153007507859578,1.7010356275595437
Sunflower,670.6970211411225,28.661549178664885,67.86830412629867,32.93150725040348,34.01649316873804,6.71571185550681,2.081282226556639
Cotton,558.6723066738745,28.97438524776321,92.62386131673159,40.31219905287654,30.21877816592122,7.3591142034050545,1.514228158861207
Black Gram,458.9143019905755,20.086328629406978,46.181844832127894,57.51066947111104,29.47705143887812,6.543404684661886,1.3095571611236272
Peanut,592.6850924403694,21.658240526688672,61.44419563518809,46.94010712928565,48.356420310339445,7.487698011256073,2.493635370488686
Sorghum,465.29126331837455,31.756826254453063,59.29871028027522,27.40425937758294,31.09822712596657,6.134444113606741,2.266632716686486
Soybean,787.0972421224959,24.777557021598437,25.522740738093532,64.55322106459226,23.572572934884025,6.34465695671657,2.566218520690671
Maize,540.1114470197502,24.100122517397484,99.30405614466885,53.029880667255576,46.49088784603036,6.86912889341697,3.1561583912537547
Chickpea,882.2851256872588,20.063487601670865,23.643543369548162,35.81313743343015,47.77585363393547,6.653066151829146,1.1281609127386212
Sorghum,448.33405041706476,29.13543291811891,68.9797885371226,38.61369982130052,28.012897165710566,7.1404380746373075,2.2161730846689234
Cowpea,428.7315172915006,29.283301426788753,27.010845136729273,49.774735104731334,20.32131192126287,7.275851454476463,2.861516934691517
Black Gram,543.0032558543477,20.4033122167551,43.98059651569958,50.63254526211313,26.950129184541847,6.254224337719653,1.0721222662886976
Sorghum,562.0076477536179,34.634688514185484,43.4737125029615,25.51873740250958,27.98867379920597,7.1741551159907715,2.513627417126301
Sorghum,507.09708039571797,31.053883102195925,42.74468687748236,21.80331715190301,25.689875740727587,7.57441200612325,3.787522434870385
Soybean,573.7375444296288,29.78617855398427,29.051820518482746,68.52228557900345,33.64277025976341,6.605934704559744,1.0093029031322525
Maize,662.8538504428807,19.27757947671092,63.6192985263352,35.2988138563842,58.145541281218186,7.105884485144715,5.870128048755825
Sugarcane,1537.903389432634,31.900838864024045,125.0141491697668,72.13843202816525,68.85401404022001,6.725444843284419,74.59639538413582
Soybean,880.6193626508073,25.50618115200949,38.428817658580485,53.47306068599918,20.820520925962217,6.174402452161384,1.1351085213225072
Peanut,694.3280093155728,21.08535252121673,68.04704404769245,54.00484181547106,42.372779165680484,6.529644398203167,2.839129768493086
Mustard,716.0885224616143,21.475606531069086,43.72037720648367,50.21093750345442,54.63224068477591,6.114043230800534,3.8284905995891565
Green Gram,556.9363897798132,22.622793605415485,42.94850476654642,37.311378105616,42.38468774030521,7.395382895059073,1.3803349956720967
Mustard,399.8332695471546,28.29600691339963,74.90969993633192,36.2033589696603,36.0829967636482,6.374543150920436,3.0464922479545207
Maize,811.5753922065774,19.438541911857257,63.924378631939035,58.452288942186854,42.24327021452743,5.513247352305713,5.571268011811538
Rice,1848.010595755965,26.96957228306934,92.61667623887669,56.943636011785564,56.4296174564212,6.361779069924006,4.324199098888159
Maize,893.7578730710218,28.992081956070688,74.01333115915935,32.77324740779346,45.18328152215934,5.608296342577568,5.397809753339943
Green Gram,869.8272106825111,20.390751764399575,33.89155846646932,64.41600521991808,43.27711891564735,6.685794051474041,1.2407363608217918
Black Gram,630.035295023215,28.270526588715786,20.472799144417955,38.43009542805791,37.4302465693834,6.488154299873139,2.225556192723543
Pearl Millet,315.50335468349743,25.4170374503941,40.776329180999205,39.17053634123266,26.86192920296254,5.551741022589132,2.175068624945169
Chickpea,750.3563134081503,24.467715534425793,54.17304348963278,41.185181275227364,25.396676861809876,6.196708749748086,2.151785458415924
Sorghum,625.6762656565598,30.81223189122406,72.16350324028885,31.10680094841402,37.126174774897606,5.990158035342465,3.500093645586593
Mustard,374.7740286327415,29.279357061806262,47.06429106638451,44.98793478335552,59.866853108988046,7.27408487309499,2.7925174373012513
Mustard,457.8636235942428,24.812682764235724,50.03896133963419,55.755059473477566,31.431279122472233,6.14846219894152,1.9083547007299284
Sorghum,625.5272276827385,27.148091365282056,65.19448849448618,28.997096381275835,26.693130770291255,6.402405052637803,2.9008750870356614
Sugarcane,1810.015881491563,25.16210414690919,141.1760904798191,67.55452449149213,83.97929257270565,6.9083640485885525,94.61122538561871
Peanut,624.5654759497875,20.443543700212416,71.21236392396949,40.653271151726756,50.1957852044205,6.731240616456542,3.341315411905388
Sugarcane,1078.4075214048548,29.204956585897904,146.37520807364,97.82972154946935,93.41288252457065,6.9608709790675025,115.71400001826359
Chickpea,715.6367041629185,26.85965088648552,53.956030877552344,32.853763127062294,24.85998466840956,6.34232690908181,1.6337564833911224
Pearl Millet,498.65171979081134,29.870004649314104,45.81821300722602,37.75383613182581,35.61948073846198,7.816309504877735,2.920159646495547
Black Gram,882.7630164112472,24.967868730484078,27.355447964135358,30.924043692660305,41.83317249297213,6.9930338217129595,2.880874674675991
Mustard,674.8698684575585,20.94800088060458,55.88182333201448,32.866611569477406,58.103809851115415,6.709778694977244,1.6345635955476185
Sunflower,498.50626038008477,28.709949209870338,43.330048055627465,37.873567927949615,34.658230860004856,6.982249013315025,3.713678292740997
Pearl Millet,330.2745844169615,31.588711967276623,47.726417072558604,22.52823414374547,30.534846758621597,5.511823952836647,1.2808564560574516
Soybean,830.1844087066963,23.902415799877744,39.04618962621494,68.99926181760378,36.217524841768494,6.408621641418471,1.8896898647414877
Mustard,569.6437842288487,26.271632972107668,58.261736819460246,52.46734804716359,56.318811304267754,6.652466057130617,3.099466272434746
Black Gram,554.8306640569983,24.166019601969573,41.586724885442386,62.188310649858124,33.255809167296036,6.548674982922567,1.5196140878754487
Pearl Millet,253.69453653717278,28.803111125528346,60.331737949832224,22.726009092313785,25.735244969904116,6.605296664125854,2.781870916640783
Green Gram,873.4787559340622,25.724804845417488,20.365303983053327,47.21741253076934,28.787678390071633,6.346823090278738,1.014435970011535
Soybean,494.28548966249775,30.585944821884127,37.484254656658194,39.995844710847585,41.44813948954295,6.968986198936291,2.656853711282582
Sorghum,405.1921101784996,26.33359074130539,49.58247259754242,35.290765881532295,38.1990880687857,7.518937351068939,3.2116007259462984
Pearl Millet,476.9599643351466,28.915275458354593,40.752880994350875,23.760012515408103,21.369279054165954,5.409872098779573,1.4538196061913164
Green Gram,708.8647069512576,23.26560956541949,44.91015121102214,37.511577701760444,20.581861917409892,6.074448108334648,2.0699415061195325
Maize,888.9330419965788,21.385374450909655,66.25196014165726,40.34458224064669,25.287143127235527,5.680393966297562,3.044174540644427
Sorghum,436.7651415474505,24.673650278045834,71.9784940774428,39.95926892331199,29.273689344068586,7.4785617856632385,2.325621617589576
Cotton,1025.3987071376355,22.191317385737413,75.99021469458322,45.69687100392123,51.72767802183234,5.9540093465185215,3.2913979566326628
Pearl Millet,536.0377533998496,32.76727661612631,34.87846224743083,35.3629134170238,24.97924721014468,7.313675999082004,2.2188101669287157
Mustard,797.2677045818801,20.788518268255032,69.41291116803764,32.81880911912153,49.98023651140538,6.312670698085713,2.472807401445551
Pearl Millet,577.6753363242158,24.06194867327165,59.129483116324515,34.894491573783895,30.991598892349934,5.366424536406534,2.3068280642375054
Pearl Millet,319.55327113083996,33.53775448856605,64.54630662998402,24.355764981102055,22.25856918632475,6.8987268977052345,1.9463810215492225
Maize,817.7561589363219,25.016362320153377,79.79041501475265,33.50812666351009,58.90922253183847,6.6621540454547885,5.072254243685395
Mustard,598.1061419658063,23.19958128624527,43.57919610998698,34.73095368592125,32.74204656912639,6.927967287656911,3.8271219612965677
Sunflower,612.5661651047034,18.836851842531914,65.78299586591675,51.039844200690084,53.74398733095639,6.18874118649784,2.081686577140159
Black Gram,794.2809128934368,29.08037027841667,52.22101506346343,47.548755923863894,25.788958971504755,7.033874970426063,1.7163349945008628
Maize,600.2784964402408,18.47386251258571,95.33129894640297,44.5658676722274,43.9956926881993,6.480183991637466,4.700105201899112
Black Gram,573.8323395091327,28.788828921472554,31.012978514332126,63.253983735644795,47.434220059341385,6.831780465249085,1.1377531667223189
Maize,679.7536799182673,27.833022617997162,87.08029760685291,40.89276429284508,52.15712675698781,6.5119154658771095,5.2009732243165585
Sugarcane,1018.7198565880552,32.85243932501322,177.60165677979387,61.939327910801055,86.05017813419616,6.98743412606973,92.33739129560428
Chickpea,494.93472622360946,28.19869019069217,50.62936382039422,36.16526055724598,28.493872506007563,6.61470679164943,1.6440481112966556
Wheat,609.2802156772942,11.000197646443985,93.40773431593166,23.893227989667384,46.20478332741717,6.3031185430331735,3.713425718091738
Wheat,412.72685995999626,19.62627502191434,75.54395278034248,34.69728913735331,38.719114519949414,6.885451368122606,2.622714068113901
Sorghum,542.38144969298,21.06310941425183,77.20844147236204,24.17476186987003,29.828110028565483,7.724418312908666,1.69989200808218
Sunflower,619.4583582159139,23.0529647157511,69.73909763641473,56.71291830002215,54.66079548800036,7.191374365707119,1.6457500611179128
Cowpea,532.9078172483325,20.487837827292115,22.815525184409765,42.156181954722214,48.33810446021707,7.440880118155688,1.194238500315325
Mustard,415.50900165610403,23.39463523516391,47.724777914938926,49.70629541175731,47.10083006888443,7.4212550168361275,2.896058700032427
Black Gram,607.5923001248701,21.266170182789867,45.54497199552168,44.31853463485615,33.76161777285123,6.9978635321603155,2.765648038746452
Maize,816.9846391093627,24.59958559884642,85.23463902529808,48.01361583572757,43.68651669431608,6.6998314625473645,5.800559908576103
Sugarcane,1315.1549961423973,34.871944859271906,132.46541086200924,68.58597562176857,88.20921839521856,6.645882109099868,103.55206101691019
Cowpea,520.3612780688134,26.54751487498833,35.00252299478895,52.00954822485057,42.33735045509542,6.540012817401273,1.9048069484159318
Chickpea,400.0978139278042,20.41595482673852,31.379286824394114,30.65209791589062,24.0525712803182,7.335486836379487,1.013137657945364
Sorghum,385.92912511742236,24.723570125740174,70.86092287955879,38.866958124893785,36.44674916207151,7.797780207426532,2.77817872085279
